"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-07",,,"0.00","0.0",,"78",,"70"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-08",,,"0.00","0.0",,"75",,"69"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-09",,,"0.14","0.0",,"70",,"61"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-10",,,"0.00","0.0",,"75","45","71"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-11",,,"0.00","0.0",,"74","44","70"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-12",,,"0.00","0.0",,"76","47","72"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-13",,,"0.00","0.0",,"73","50","71"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-14",,,"0.00","0.0",,"79","51","77"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-15",,,"0.00","0.0",,"87","54","84"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-16",,,"0.00","0.0",,"89","62","87"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-17",,,"0.00","0.0",,"91","62","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-18",,,"0.00","0.0",,"93","60","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-19",,,"0.00","0.0",,"95","64","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-20",,,"0.00","0.0",,"95","61","90"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-21",,,"0.00","0.0",,"94","62","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-22",,,"0.00","0.0",,"94","64","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-23",,,"0.00","0.0",,"88","60","86"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-24",,,"0.00","0.0",,"90","62","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-25",,,"0.00","0.0",,"93","62","90"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-26",,,"0.00","0.0",,"91","67","77"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-27",,,"1.35","0.0",,"78","48","62"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-28",,,"0.08","0.0",,"71","45","69"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-29",,,"0.00","0.0",,"83","52","78"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-30",,,"0.05","0.0",,"80","57","60"
"USC00040343","ASH MOUNTAIN, CA US","1947-05-31",,,"0.00","0.0","0.0","77","48","77"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-01",,,"0.00","0.0",,"82","54","79"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-02",,,"0.00","0.0",,"79","56","71"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-03",,,"0.00","0.0",,"72","51","72"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-04",,,"0.00","0.0",,"79","54","72"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-05",,,"0.00","0.0",,"74","49","73"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-06",,,"0.00","0.0",,"83","51","81"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-07",,,"0.00","0.0",,"83","57","77"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-08",,,"0.00","0.0",,"78","55","76"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-09",,,"0.00","0.0",,"79","51","77"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-10",,,"0.00","0.0",,"83","56","82"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-11",,,"0.00","0.0",,"83","52","81"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-12",,,"0.00","0.0",,"89","57","88"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-13",,,"0.00","0.0",,"95","63","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-14",,,"0.00","0.0",,"95","66","95"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-15",,,"0.00","0.0",,"97","68","97"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-16",,,"0.00","0.0",,"97","66","90"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-17",,,"0.00","0.0",,"92","58","87"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-18",,,"0.00","0.0",,"95","66","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-19",,,"0.00","0.0",,"99","72","98"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-20",,,"0.00","0.0",,"98","61","84"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-21",,,"0.00","0.0",,"84","52","82"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-22",,,"0.00","0.0",,"93","61","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-23",,,"0.00","0.0",,"96","67","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-24",,,"0.00","0.0",,"95","62","94"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-25",,,"0.00","0.0",,"94","64","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-26",,,"0.00","0.0",,"93","60","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-27",,,"0.00","0.0",,"90","59","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-28",,,"0.00","0.0",,"87","57","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-29",,,"0.00","0.0",,"87","58","86"
"USC00040343","ASH MOUNTAIN, CA US","1947-06-30",,,"0.00","0.0","0.0","95","60","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-01",,,"0.00","0.0",,"98","65","96"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-02",,,"0.00","0.0",,"96","60","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-03",,,"0.00","0.0",,"91","56","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-04",,,"0.00","0.0",,"89","59","88"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-05",,,"0.00","0.0",,"93","62","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-06",,,"0.00","0.0",,"93","60","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-07",,,"0.00","0.0",,"95","65","94"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-08",,,"0.00","0.0",,"96","65","95"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-09",,,"0.00","0.0",,"95","64","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-10",,,"0.00","0.0",,"93","59","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-11",,,"0.00","0.0",,"87","55","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-12",,,"0.00","0.0",,"92","60","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-13",,,"0.00","0.0",,"94","64","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-14",,,"0.00","0.0",,"93","68","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-15",,,"0.00","0.0",,"93","61","90"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-16",,,"0.00","0.0",,"94","60","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-17",,,"0.00","0.0",,"99","67","99"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-18",,,"0.00","0.0",,"100","68","98"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-19",,,"0.00","0.0",,"100","70","98"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-20",,,"0.00","0.0",,"103","71","97"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-21",,,"0.00","0.0",,"99","73","97"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-22",,,"0.00","0.0",,"97","65","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-23",,,"0.00","0.0",,"92","65","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-24",,,"0.00","0.0",,"90","60","88"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-25",,,"0.00","0.0",,"91","63","90"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-26",,,"0.00","0.0",,"93","63","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-27",,,"0.00","0.0",,"95","64","95"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-28",,,"0.00","0.0",,"95","66","95"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-29",,,"0.00","0.0",,"97","69","95"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-30",,,"0.00","0.0",,"95","68","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-07-31",,,"0.00","0.0","0.0","94","62","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-01",,,"0.00","0.0",,"94","64","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-02",,,"0.00","0.0",,"97","64","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-03",,,"0.00","0.0",,"95","66","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-04",,,"0.00","0.0",,"99","65","98"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-05",,,"0.00","0.0",,"104","68","101"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-06",,,"0.00","0.0",,"105","75","102"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-07",,,"0.00","0.0",,"102","67","99"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-08",,,"0.00","0.0",,"99","70","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-09",,,"0.00","0.0",,"89","68","86"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-10",,,"0.00","0.0",,"93","65","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-11",,,"0.00","0.0",,"95","67","94"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-12",,,"0.00","0.0",,"95","67","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-13",,,"0.00","0.0",,"93","64","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-14",,,"0.00","0.0",,"93","65","91"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-15",,,"0.00","0.0",,"95","66","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-16",,,"0.00","0.0",,"97","68","96"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-17",,,"0.00","0.0",,"97","69","96"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-18",,,"0.00","0.0",,"98","71","94"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-19",,,"0.00","0.0",,"99","68","97"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-20",,,"0.00","0.0",,"97","58","81"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-21",,,"0.00","0.0",,"81","53","76"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-22",,,"0.00","0.0",,"82","50","78"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-23",,,"0.00","0.0",,"87","56","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-24",,,"0.00","0.0",,"93","60","92"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-25",,,"0.00","0.0",,"92","68","89"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-26",,,"0.00","0.0",,"84","54","82"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-27",,,"0.00","0.0",,"83","58","81"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-28",,,"0.00","0.0",,"82","58","80"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-29",,,"0.00","0.0",,"83","57","80"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-30",,,"0.00","0.0",,"87","57","85"
"USC00040343","ASH MOUNTAIN, CA US","1947-08-31",,,"0.00","0.0","0.0","100","58","94"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-01",,,"0.00","0.0",,"104",,"102"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-02",,,"0.00","0.0",,"105",,"102"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-03",,,"0.00","0.0",,"102",,"97"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-04",,,"0.00","0.0",,"102",,"98"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-05",,,"0.00","0.0",,"100",,"97"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-06",,,"0.00","0.0",,"97",,"94"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-07",,,"0.00","0.0",,"94",,"83"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-08",,,"0.00","0.0",,"84",,"82"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-09",,,"0.00","0.0",,"84",,"81"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-10",,,"0.00","0.0",,"91",,"89"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-11",,,"0.00","0.0",,"98",,"96"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-12",,,"0.00","0.0",,"98",,"95"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-13",,,"0.00","0.0",,"99",,"96"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-14",,,"0.00","0.0",,"100",,"97"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-15",,,"0.00","0.0",,"100",,"99"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-16",,,"0.00","0.0",,"99",,"94"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-17",,,"0.05","0.0",,"94",,"68"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-18",,,"0.00","0.0",,"73",,"71"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-19",,,"0.00","0.0",,"78",,"75"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-20",,,"0.00","0.0",,"92",,"88"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-21",,,"0.00","0.0",,"88",,"84"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-22",,,"0.00","0.0",,"95",,"84"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-23",,,"0.00","0.0",,"101",,"98"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-24",,,"0.00","0.0",,"100",,"96"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-25",,,"0.00","0.0",,"96",,"92"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-26",,,"0.00","0.0",,"95",,"93"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-27",,,"0.00","0.0",,"98",,"96"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-28",,,"0.00","0.0",,"95",,"92"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-29",,,"0.00","0.0",,"92",,"90"
"USC00040343","ASH MOUNTAIN, CA US","1947-09-30",,,"0.00","0.0","0.0","90",,"79"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-01",,,"0.00","0.0",,"79","63","74"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-02",,,"0.00","0.0",,"78","63","78"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-03",,,"0.00","0.0",,"92","70","90"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-04",,,"0.00","0.0",,"100","70","94"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-05",,,"0.00","0.0",,"95","74","93"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-06",,,"0.00","0.0",,"93","63","78"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-07",,,"0.00","0.0",,"78","55","70"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-08",,,"0.00","0.0",,"70","55","65"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-09",,,"0.00","0.0",,"71","54","68"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-10",,,"0.76","0.0",,"68","58","62"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-11",,,"0.39","0.0",,"62","53","57"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-12",,,"0.00","0.0",,"69","50","69"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-13",,,"0.00","0.0",,"73","54","70"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-14",,,"0.00","0.0",,"76","57","74"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-15",,,"0.00","0.0",,"77","60","75"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-16",,,"0.00","0.0",,"75","56","68"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-17",,,"0.00","0.0",,"71","60","67"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-18",,,"0.00","0.0",,"79","56","74"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-19",,,"0.00","0.0",,"82","60","78"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-20",,,"0.00","0.0",,"84","58","75"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-21",,,"0.04","0.0",,"80","43","78"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-22",,,"0.00","0.0",,"78","44","70"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-23",,,"0.00","0.0",,"70","47","65"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-24",,,"0.00","0.0",,"74","46","72"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-25",,,"0.00","0.0",,"81","50","75"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-26",,,"0.00","0.0",,"78","52","74"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-27",,,"0.00","0.0",,"75","53","67"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-28",,,"0.00","0.0",,"68","47","59"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-29",,,"0.25","0.0",,"62","49","58"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-30",,,"0.00","0.0",,"68","47","62"
"USC00040343","ASH MOUNTAIN, CA US","1947-10-31",,,"0.00","0.0","0.0","77","44","73"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-01",,,"0.37","0.0",,"72","46","48"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-02",,,"0.21","0.0",,"54","40","52"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-03",,,"0.00","0.0",,"58","46","57"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-04",,,"0.00","0.0",,"64","38","60"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-05",,,"0.15","0.0",,"60","40","50"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-06",,,"0.00","0.0",,"59","34","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-07",,,"0.00","0.0",,"63","36","59"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-08",,,"0.00","0.0",,"72","40","60"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-09",,,"0.00","0.0",,"70","37","57"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-10",,,"0.00","0.0",,"62","36","53"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-11",,,"0.00","0.0",,"59","36","55"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-12",,,"0.00","0.0",,"56","36","52"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-13",,,"0.00","0.0",,"57","32","50"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-14",,,"0.00","0.0",,"68","37","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-15",,,"0.08","0.0",,"54","38","44"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-16",,,"0.00","0.0",,"56","42","50"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-17",,,"0.00","0.0",,"65","42","59"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-18",,,"0.00","0.0",,"59","38","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-19",,,"0.32","0.0",,"52","39","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-20",,,"0.00","0.0",,"55","34","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-21",,,"0.00","0.0",,"55","36","51"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-22",,,"0.00","0.0",,"53","45","47"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-23",,,"0.00","0.0",,"54","31","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-24",,,"0.00","0.0",,"60","33","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-25",,,"0.00","0.0",,"69","36","63"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-26",,,"0.00","0.0",,"72","43","53"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-27",,,"0.00","0.0",,"71","52","65"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-28",,,"0.00","0.0",,"75","50","62"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-29",,,"0.00","0.0",,"76","54","68"
"USC00040343","ASH MOUNTAIN, CA US","1947-11-30",,,"0.00","0.0","0.0","68","45","55"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-01",,,"0.16","0.0",,"55","45","46"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-02",,,"0.00","0.0",,"59","40","56"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-03",,,"0.00","0.0",,"60","36","55"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-04",,,"0.39","0.0",,"56","39","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-05",,,"0.00","0.0",,"51","39","46"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-06",,,"0.00","0.0",,"53","37","48"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-07",,,"0.00","0.0",,"57","34","43"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-08",,,"0.18","0.0",,"50","35","45"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-09",,,"0.00","0.0",,"50","31","44"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-10",,,"0.00","0.0",,"50","32","45"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-11",,,"0.00","0.0",,"51","29","41"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-12",,,"0.00","0.0",,"57","32","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-13",,,"0.00","0.0",,"62","37","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-14",,,"0.00","0.0",,"57","36","50"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-15",,,"0.00","0.0",,"56","33","50"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-16",,,"0.00","0.0",,"65","34","59"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-17",,,"0.40","0.0",,"64","34","43"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-18",,,"0.00","0.0",,"52","34","46"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-19",,,"0.15","0.0",,"57","34","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-20",,,"0.02","0.0",,"58","45","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-21",,,"0.04","0.0",,"59","37","54"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-22",,,"0.00","0.0",,"58","36","53"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-23",,,"0.00","0.0",,"60","36","50"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-24",,,"0.00","0.0",,"58","33","55"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-25",,,"0.00","0.0",,"63","39","62"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-26",,,"0.00","0.0",,"68","41","61"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-27",,,"0.00","0.0",,"65","37","61"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-28",,,"0.00","0.0",,"62","36","49"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-29",,,"0.00","0.0",,"40","35","38"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-30",,,"0.00","0.0",,"45","25","38"
"USC00040343","ASH MOUNTAIN, CA US","1947-12-31",,,"0.00","0.0","0.0","54","28","45"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-01",,,"0.00","0.0",,"59","34","50"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-02",,,"0.00","0.0",,"58","34","53"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-03",,,"0.00","0.0",,"66","38","63"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-04",,,"0.00","0.0",,"69","38","63"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-05",,,"0.00","0.0",,"67","43","65"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-06",,,"0.00","0.0",,"68","43","66"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-07",,,"0.00","0.0",,"76","50","66"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-08",,,"0.00","0.0",,"68","48","59"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-09",,,"0.00","0.0",,"64","49","56"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-10",,,"0.00","0.0",,"59","41","53"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-11",,,"0.00","0.0",,"58","46","52"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-12",,,"0.00","0.0",,"63","35","62"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-13",,,"0.00","0.0",,"69","35","67"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-14",,,"0.00","0.0",,"67","38","65"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-15",,,"0.00","0.0",,"66","39","64"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-16",,,"0.00","0.0",,"69","40","63"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-17",,,"0.00","0.0",,"63","46","64"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-18",,,"0.00","0.0",,"66","38","57"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-19",,,"0.00","0.0",,"65","39","58"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-20",,,"0.00","0.0",,"63","38","58"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-21",,,"0.00","0.0",,"63","37","58"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-22",,,"0.00","0.0",,"65","38","60"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-23",,,"0.00","0.0",,"70","41","65"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-24",,,"0.00","0.0",,"70","41","68"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-25",,,"0.00","0.0",,"68","42","61"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-26",,,"0.00","0.0",,"61","38","57"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-27",,,"0.00","0.0",,"55","32","51"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-28",,,"0.00","0.0",,"58","31","54"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-29",,,"0.00","0.0",,"56","32","52"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-30",,,"0.00","0.0",,"57","32","53"
"USC00040343","ASH MOUNTAIN, CA US","1948-01-31",,,"0.00","0.0","0.0","65","33","62"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-01",,,"0.00","0.0",,"63","48","49"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-02",,,"0.00","0.0",,"51","34","48"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-03",,,"0.00","0.0",,"56","32","54"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-04",,,"0.00","0.0",,"56","34","51"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-05",,,"0.94","2.0",,"57","31","42"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-06",,,"0.39","1.0",,"47","32","35"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-07",,,"0.05","0.0",,"50","28","44"
"USC00040343","ASH MOUNTAIN, CA US","1948-02-08",,,"0.00","0.0",,"55","31","54"
